username_length,num_posts,num_followers,num_following,account_age_days,has_profile_picture,has_bio,engagement_ratio,is_verified,is_fake
10,88,43244,172,3368,1,1,0.0058,0,0
7,613,222,475,243,0,1,2.7527,0,0
17,984,197,302,845,1,1,4.9993,0,0
11,21,468,310,519,0,0,0.0556,0,0
19,7,8035,1027,23,0,0,0.0,0,1
8,1621,3133,166,128,0,1,0.5093,0,0
10,30,446,67,1986,1,1,0.0659,0,0
15,3,44,3405,20,1,1,0.082,0,1
16,5,2004,2852,1,0,0,0.0001,0,1
27,1,18,4242,7,1,1,0.0663,0,1
13,734,21367,199,64,1,1,0.0376,0,0
14,97,303,345,102,1,1,0.3274,0,0
17,0,1,4695,26,0,0,0.0009,0,1
10,46,19931,879,1327,1,0,0.0,0,0
26,13,2980,3119,5,0,0,0.0108,0,1
15,3,2647,3516,26,0,0,0.0056,0,1
18,1147,224,560,2064,1,1,5.1107,0,0
10,88,450,598,2629,1,1,0.1938,0,0
14,1497,231,785,709,1,1,6.4898,0,0
6,612,3906,306,2514,1,1,0.1722,0,0
5,1603,25,57,2708,0,0,64.1111,0,0
16,693,304,740,1030,1,1,2.2896,0,0
24,7,1165,2560,21,0,0,0.0028,0,1
11,1099,438,955,1767,1,1,2.5202,0,0
10,1,128,151,603,0,1,0.2114,0,0
6,0,5901,4513,11,1,0,0.0,0,1
28,1,50,3332,210,1,1,0.0116,0,1
11,1653,314,520,3557,1,1,5.2612,0,0
6,1,117,638,2556,1,0,0.1555,0,0
17,1556,34767,947,1564,1,1,0.0553,0,0
16,47,129,73,3132,0,0,0.3552,0,0
11,1748,437,886,2808,1,1,4.0059,0,0
17,379,4282,851,2557,1,0,0.0813,0,0
17,80,2323,596,2337,1,1,0.0425,0,0
10,59,1686,308,3583,1,1,0.0341,0,0
9,1365,1878,131,970,1,0,0.7184,0,0
6,0,10,367,10,0,0,0.0017,0,1
10,9,27,100,1918,0,0,0.3021,0,0
8,73,221,331,3216,1,0,0.3274,0,0
16,1921,146,674,2583,0,1,13.1585,0,0
19,973,402,700,389,1,1,2.4139,0,0
6,833,104,341,1726,1,1,8.0049,0,0
21,4,8626,362,120,0,0,0.0039,0,1
8,166,447,706,3290,1,1,0.3676,0,0
10,1360,2631,303,2548,1,1,0.5108,0,0
8,547,436,817,455,0,1,1.2623,0,0
4,49,5,2148,17,0,0,9.7895,0,1
11,1042,16632,520,400,0,1,0.0725,0,0
15,235,16,982,183,1,1,14.6892,0,0
10,1080,76,394,3074,0,1,14.2043,0,0
14,1765,355,966,244,1,1,4.9812,0,0
17,82,2355,729,1129,1,1,0.0224,0,0
17,640,2007,851,1500,1,1,0.3091,0,0
5,5,47,843,195,1,1,0.1147,0,1
17,89,35,333,179,0,1,2.5474,0,0
8,1637,3538,768,2967,1,0,0.4646,0,0
8,1666,52,794,2194,1,0,32.0285,0,0
10,42,346,314,1302,1,0,0.124,0,0
23,4,1712,1208,14,1,0,0.0,0,1
12,1937,2135,995,3295,1,1,0.9089,0,0
13,475,102,444,310,1,1,4.6542,0,0
16,4,272,800,1633,0,1,0.31,0,0
15,8,78,4368,8,0,1,0.11,0,1
17,2,162,236,1659,1,1,0.0177,0,0
18,7,6747,1307,49,1,0,0.0076,0,1
14,696,42,269,1337,1,1,16.5656,0,0
19,27,5856,2661,301,0,0,0.0031,0,1
9,1883,443,582,2294,1,0,4.257,0,0
29,1,86,1317,22,1,1,0.0064,0,1
19,40,237,565,358,1,1,0.1545,0,0
5,26,97,858,1863,1,1,0.2683,0,0
16,5,15,1245,4,1,0,0.3254,0,1
12,212,2520,840,2704,1,1,0.0837,0,0
14,1820,268,717,3085,1,0,6.7928,0,0
25,10,6690,1325,51,0,0,0.0,0,1
11,1038,388,366,556,1,0,2.6751,0,0
9,1689,222,711,999,1,1,7.6147,0,0
16,1485,76,95,132,1,1,19.5303,0,0
9,33,146,635,3009,1,0,0.2332,0,0
7,1918,632,542,1886,1,1,3.0291,0,0
22,0,4523,2504,2,0,0,0.0174,0,1
5,900,4716,68,2476,1,1,0.176,0,0
27,7,36,4228,16,1,0,0.1788,0,1
3,8,38,1802,11,1,0,0.2083,0,1
13,8,479,200,1128,1,1,0.0,0,0
18,19,297,54,2011,1,0,0.0719,1,0
5,5,218,852,1239,0,1,0.0314,0,0
13,13,316,788,3201,1,0,0.0534,0,0
16,70,445,787,2927,1,1,0.1494,0,0
18,1829,421,148,996,1,0,4.3475,0,0
6,1913,498,891,193,1,1,3.8325,1,0
8,1528,145,381,2350,1,0,10.5423,0,0
18,1683,36,476,2275,1,0,46.7356,0,0
12,731,83,272,2375,1,1,8.8144,0,0
10,45,371,385,1543,0,0,0.1323,0,0
9,692,417,239,3306,1,1,1.6594,0,0
14,1168,368,499,983,1,1,3.1804,0,0
9,1833,57,712,3263,1,1,32.1678,0,0
12,842,190,938,1462,1,0,4.4262,0,0
13,44,224,566,3286,1,1,0.203,0,0
18,1386,1306,518,1177,1,0,1.0638,0,0
26,6,49,947,1,1,0,0.1213,0,1
17,75,342,870,1642,1,0,0.2199,0,0
16,23,165,591,1504,1,1,0.1393,0,0
16,32,9079,3625,115,1,0,0.0,0,1
15,2,2514,344,867,1,1,0.012,0,0
11,3,88,227,2421,1,1,0.7328,0,0
13,86,1788,888,2455,0,1,0.0356,0,0
12,582,222,685,467,1,0,2.6247,0,0
6,94,225,798,1932,1,1,0.4228,0,0
5,50,337,923,584,1,1,0.1564,0,0
12,852,919,888,2792,1,1,0.9201,0,0
15,0,7754,459,27,0,0,0.0173,0,1
13,1226,1141,666,2119,1,1,1.0763,0,0
29,30,90,3283,27,1,1,0.3447,0,1
17,91,147,767,1645,0,0,0.6304,0,0
13,1415,247,373,1373,1,1,5.7247,0,0
7,6,8737,4341,10,0,0,0.0044,0,1
17,1037,311,453,1837,1,0,3.3393,0,0
24,1,2098,1929,25,0,0,0.0,0,1
10,0,21,86,1157,0,1,0.0,0,0
7,5,1153,4553,10,1,1,0.0,0,1
14,89,118,512,1208,1,1,0.759,0,0
7,1524,3565,810,1940,1,1,0.4365,0,0
9,1686,484,828,1488,1,1,3.4796,0,0
6,1544,1628,491,3111,0,1,0.9656,0,0
17,3,36,1778,6,0,0,0.0705,0,1
7,742,4307,781,2273,1,0,0.1784,0,0
16,38,104,170,1270,1,1,0.3586,0,0
5,6,29,4618,2,1,0,0.2078,0,1
6,201,199,987,170,1,1,1.0108,0,0
19,3,4486,2842,24,1,0,0.0072,0,1
15,1532,2478,147,1045,1,1,0.6327,0,0
18,1184,319,955,1286,1,1,3.7121,0,0
12,1197,358,731,443,0,1,3.3325,0,0
28,34,60,1795,23,1,1,0.5561,0,1
6,33,307,942,2454,0,0,0.1059,0,0
19,9,64,830,37,1,0,0.1397,0,0
5,5,58,1755,303,1,0,0.0597,0,1
24,3,99,4129,217,0,0,0.0143,0,1
16,13,116,268,2407,1,1,0.1175,0,0
11,554,340,620,1817,1,0,1.6167,0,0
5,9,140,185,2629,1,1,0.3863,0,0
7,8,12,3351,22,0,0,0.6478,0,1
19,52,4518,950,1620,1,0,0.0082,0,0
14,1068,2551,560,1219,1,1,0.4176,0,0
5,0,93,3340,264,0,0,0.005,0,1
14,509,31950,519,3261,1,1,0.0192,0,0
11,504,145,460,37,1,1,3.4644,0,0
15,62,198,458,76,1,1,0.2996,0,0
4,18,62,2737,21,1,0,0.2947,0,1
8,30,4177,369,3241,1,1,0.013,0,0
6,347,442,395,2032,1,1,0.7824,0,0
28,17,57,1191,9,0,0,0.2834,0,1
8,465,10405,364,2163,1,1,0.0432,0,0
5,0,3905,3668,20,0,0,0.0,0,1
16,3,98,4650,229,0,1,0.0412,0,1
10,929,79,920,2229,0,1,11.7666,0,0
16,1328,305,629,1588,1,1,4.3502,0,0
15,56,101,308,841,1,1,0.5605,0,0
6,1625,3140,921,1154,1,1,0.5041,0,0
16,970,474,931,1085,1,1,2.0373,0,0
14,940,34828,229,2093,1,1,0.0197,0,0
8,359,307,963,1954,1,0,1.1578,0,0
8,20,332,272,2868,1,1,0.0445,0,0
17,8,69,4261,151,1,0,0.1161,0,1
10,677,1293,623,1734,1,1,0.5216,0,0
13,6,127,68,819,0,0,9.0913,0,0
11,6,275,671,3188,1,1,0.0308,0,0
29,3,89,2961,7,0,0,0.0223,0,1
15,1700,4381,720,2201,0,0,0.3714,0,0
18,810,124,226,3243,1,0,6.5228,0,0
25,15,7876,2576,45,0,0,0.0103,0,1
16,3,5967,1755,294,0,0,0.0,0,1
9,818,408,691,246,1,1,2.0067,0,0
27,28,7043,4996,84,0,0,0.0069,0,1
11,59,392,130,1453,1,0,0.126,0,0
13,1906,4161,963,1538,0,1,0.4599,0,0
29,4,8906,304,29,1,0,0.017,0,1
13,36,4903,199,1781,1,1,0.0034,0,0
5,1073,497,784,641,1,0,2.1485,0,0
18,1269,2676,766,1629,1,1,0.476,0,0
16,1,16,3966,304,0,1,0.0772,0,1
18,23,299,881,3376,1,1,0.0795,0,0
16,757,4553,294,2872,1,0,0.1628,0,0
17,1562,312,253,3490,1,0,5.0032,0,0
19,33,496,992,1153,0,0,0.0606,0,0
12,1898,27617,809,961,1,1,0.0725,0,0
19,1102,210,967,3015,1,1,5.2526,1,0
15,15,86,1410,191,0,1,0.1739,0,1
14,1971,386,918,967,1,1,5.0975,0,0
19,319,101,284,2242,0,1,3.1573,0,0
19,189,3750,626,298,1,0,0.0527,0,0
26,1,8971,139,17,1,0,0.0,0,1
29,7,45,3798,3,1,0,0.169,0,1
11,971,22419,345,2683,1,1,0.053,0,0
19,7,1978,946,28,0,1,0.0,0,1
5,55,4863,221,756,1,0,0.006,0,0
19,1752,375,650,1271,1,1,4.6808,0,0
19,1385,15839,716,3081,1,0,0.0818,0,0
9,1357,1953,560,103,1,1,0.6907,0,0
5,850,143,733,2626,0,1,5.9492,0,0
18,763,399,891,707,1,0,1.9116,0,0
12,342,351,193,1531,1,1,0.9788,0,0
8,241,285,250,819,1,1,0.8325,1,0
6,1319,18,510,1425,1,1,73.2778,0,0
17,540,478,746,953,1,1,1.13,0,0
7,465,3662,304,67,1,0,0.1349,0,0
12,11,365,283,2562,1,0,0.0268,0,0
22,47,33,2740,15,0,1,1.4377,0,1
7,599,4326,294,41,0,1,0.1421,0,0
6,4,38,4907,14,0,0,0.1221,0,1
9,63,418,977,3532,1,0,0.1506,0,0
6,1184,156,562,3590,1,0,7.5952,0,0
25,6,25,4632,91,1,1,0.2439,0,1
14,405,459,634,2658,0,1,0.8774,0,0
18,25,1871,510,1570,1,1,0.0164,0,0
15,108,4798,826,1045,1,1,0.0114,0,0
21,5,3264,378,298,0,1,0.0067,0,1
9,0,129,281,410,1,1,0.5775,0,0
7,22,42066,573,81,1,0,0.0073,0,0
8,448,28,462,3040,1,1,16.0194,0,0
19,62,478,401,155,0,1,0.1212,0,0
13,315,485,666,1984,1,1,0.6411,0,0
9,1839,491,400,2501,1,0,3.7652,0,0
14,955,2368,943,2452,1,1,0.4053,0,0
5,2,49,1829,17,0,0,0.0416,1,1
19,22,497,850,3090,1,1,0.0495,0,0
7,516,1244,352,2710,1,1,0.3997,0,0
6,0,16,2318,26,0,0,0.0,0,1
27,20,2653,1186,9,1,0,0.0138,0,1
19,878,411,444,377,1,0,2.1307,0,0
16,50,15,375,1777,0,0,3.361,0,0
8,1691,1993,67,2146,1,1,0.8719,0,0
12,930,160,661,946,1,0,5.8159,0,0
20,0,9280,2243,215,0,0,0.0032,0,1
8,66,511,582,1755,0,0,0.1375,0,0
7,1851,4187,761,203,0,1,0.4347,0,0
15,586,48308,271,1580,1,1,0.0039,0,0
7,4,85,2595,177,0,0,0.0471,0,1
16,70,21911,764,2855,1,0,0.0028,0,0
10,757,2986,193,2688,1,1,0.2711,0,0
12,1139,12112,465,1096,1,1,0.1012,0,0
12,72,2035,692,2845,1,0,0.0461,0,0
4,1,12,2096,24,0,0,0.0843,0,1
11,4,2643,251,254,0,1,0.6484,0,0
8,404,2611,189,1223,1,0,0.1467,0,0
9,4,4613,301,533,1,1,0.4016,0,0
12,6,365,290,42,0,1,5.2328,0,0
7,15,90,2990,26,1,0,0.1636,0,1
18,1648,442,515,1542,1,1,3.7374,0,0
3,4,6431,2959,28,0,0,0.0,0,1
18,40,668,571,2583,1,1,0.0626,0,0
4,0,8974,1310,11,0,1,0.0091,0,1
28,1,23,544,26,0,0,0.0395,0,1
5,20,56,868,830,1,0,0.3438,0,0
9,1260,342,290,1647,1,0,3.6871,0,0
16,1924,426,634,921,1,0,4.5327,0,0
29,2,22,4468,54,0,1,0.0937,0,1
6,185,202,313,3075,1,0,0.9151,0,0
12,62,4211,556,2182,1,1,0.0077,0,0
6,703,138,737,1523,1,0,5.1091,0,0
18,1323,49,457,3132,1,1,26.9957,0,0
5,885,277,883,850,1,1,3.2061,0,0
5,90,25584,322,1166,1,1,0.0076,0,0
23,2,45,1316,16,0,0,0.026,0,1
15,15,44,937,1375,0,1,0.3456,0,0
9,1725,182,748,2861,1,1,9.4908,0,0
13,266,226,142,2535,1,1,1.1605,0,0
8,35,4101,825,1113,1,1,0.0083,0,0
7,83,481,127,2482,1,1,0.1833,0,0
11,782,154,67,1261,0,0,5.0916,0,0
10,843,466,385,1933,1,0,1.8248,0,0
16,1503,170,955,1451,1,1,8.842,1,0
12,68,111,970,2705,0,1,0.6392,0,0
29,4,40,3085,9,0,0,0.1077,0,1
14,58,33026,110,2466,1,1,0.0,0,0
12,9,153,477,2264,1,0,11.9278,0,0
15,598,253,593,1898,0,1,2.3657,0,0
18,979,25,286,2274,1,1,39.1632,1,0
3,8,21,4508,10,0,1,0.3675,0,1
16,394,2402,885,3027,0,1,0.1456,1,0
16,1106,111,82,110,1,1,9.956,1,0
9,104,479,114,1902,0,0,0.2148,0,0
11,159,2553,113,2211,1,0,0.0699,0,0
18,207,2978,810,1797,1,1,0.0704,0,0
6,675,192,496,3632,0,1,3.5184,0,0
3,9,6139,3636,18,0,0,0.0001,0,1
13,30,304,418,367,1,1,0.0961,0,0
6,1052,1841,197,3626,1,0,0.5936,0,0
10,1087,500,392,67,1,1,2.1839,0,0
9,1893,4395,557,2340,1,1,0.4455,0,0
17,4,424,801,1856,1,0,1.3504,0,0
16,37,223,630,1505,1,0,0.1763,0,0
14,461,326,885,1862,1,1,1.426,0,0
15,817,184,431,1501,0,1,4.442,0,0
11,51,46205,741,1587,0,1,0.0034,0,0
29,46,75,2182,16,1,0,0.6072,0,1
17,1576,101,337,523,1,1,15.588,0,0
19,48,1109,760,2667,0,1,0.0438,0,0
7,619,296,184,171,1,1,2.0788,0,0
23,4,1507,2375,242,1,0,0.0041,0,1
18,88,1789,936,3614,1,1,0.0339,0,0
12,38,321,523,3615,1,1,0.1258,0,0
17,3,1160,396,1767,1,1,0.0102,0,0
6,2,94,563,317,1,1,0.0,0,1
7,26,2269,74,2758,1,1,0.0121,0,0
8,1333,276,270,517,1,1,4.8185,0,0
18,1939,115,452,117,1,1,16.85,0,0
11,1194,169,394,515,1,0,7.0749,0,0
15,1590,127,791,1452,1,0,12.517,0,0
19,991,377,148,2387,1,0,2.6236,1,0
29,7,51,2630,3,0,1,0.1486,0,1
16,75,453,84,2457,1,0,0.1788,0,0
18,106,327,737,40,1,1,0.3194,0,0
23,1,6207,2273,130,0,0,0.0026,0,1
7,756,99,996,255,1,1,7.655,0,0
25,6,88,2734,29,0,0,0.0642,0,1
6,20,401,236,2202,1,0,0.0506,0,0
19,1842,126,254,2594,1,1,14.6224,0,0
10,1966,374,132,3579,0,1,5.255,0,0
5,6,44,1741,14,0,0,0.1381,0,1
16,1549,183,737,3027,1,1,8.4847,0,0
20,2,42,1936,8,0,0,0.0426,0,1
13,21,2295,220,1426,1,1,0.0027,0,0
6,1489,4899,463,2064,1,1,0.3078,0,0
12,94,3811,103,900,0,1,0.0314,0,0
13,1916,295,846,512,1,1,6.491,0,0
9,1943,136,112,1521,1,1,14.3034,1,0
28,26,7681,4254,328,0,1,0.0,0,1
27,4,89,2244,348,0,0,0.0397,0,1
7,3,64,1575,328,1,1,0.0205,0,1
26,1,87,2008,10,1,0,0.0146,0,1
7,318,16918,93,501,1,1,0.0212,0,0
7,6,262,701,3035,1,1,5.8517,0,0
28,4,16,2110,4,0,0,0.26,0,1
15,277,4112,106,275,1,0,0.0679,0,0
13,51,350,510,2879,1,1,0.1383,0,0
6,561,272,823,3460,1,1,2.0551,0,0
16,127,346,845,1899,0,1,0.3769,0,0
8,28,105,870,2440,1,0,0.2762,0,0
12,405,361,726,1319,1,1,1.1281,0,0
16,1,6271,837,26,1,1,0.0,0,1
5,1013,123,54,43,1,0,8.2278,0,0
27,37,6,2082,250,0,0,6.1761,0,1
18,1642,108,579,1101,1,1,15.2162,0,0
18,99,277,680,1946,1,1,0.3477,0,0
12,47,156,758,1234,1,1,0.2982,0,0
15,105,4368,306,170,1,1,0.0,0,0
8,164,209,453,2467,1,1,0.7874,0,0
19,452,2745,532,1849,1,0,0.16,0,0
7,63,332,209,104,1,1,0.1853,0,0
7,1384,4843,188,1802,0,1,0.298,0,0
23,40,38,3303,20,1,0,1.0546,0,1
12,43,941,810,2771,1,1,0.06,0,0
9,51,74,308,2185,1,1,0.6922,0,0
18,5,7379,1824,43,1,0,0.0,0,1
14,1267,20,568,761,1,0,63.3606,0,0
17,56,149,348,2017,1,1,0.3829,0,0
8,887,249,963,446,1,0,3.5648,0,0
14,335,221,746,1207,1,1,1.4993,0,0
7,45,93,920,2547,1,1,0.4949,0,0
18,94,365,264,1472,0,0,0.2495,0,0
26,13,27,2296,15,1,0,0.4936,0,1
28,1,3185,443,4,0,1,0.0,0,1
6,12,409,852,389,1,1,0.0169,0,0
15,28,2473,4750,311,1,0,0.0143,0,1
9,1904,470,610,2691,1,0,4.0444,0,0
15,126,334,231,1189,1,1,0.3832,0,0
19,0,4236,598,1266,1,0,0.0,0,0
7,95,60,302,1775,1,0,1.5685,0,0
7,7,4217,2327,38,0,1,0.0053,0,1
16,1974,353,74,2054,1,0,5.5831,1,0
6,49,61,558,331,1,1,0.8027,0,0
16,1372,54,135,3400,1,1,25.4109,0,0
20,1,7444,3920,7,1,0,0.0,0,1
7,1540,235,592,1456,1,1,6.5525,0,0
11,7,260,350,1231,0,0,0.0275,0,0
26,30,49,4823,274,0,0,0.6086,0,1
27,7,2536,1244,24,1,0,0.0027,0,1
7,1734,110,769,431,1,1,15.7752,0,0
17,49,334,830,2937,1,1,0.1473,0,0
12,727,1486,709,2685,1,1,0.4884,0,0
12,1957,149,787,3649,1,1,13.1175,0,0
11,0,441,996,2250,1,1,0.0,0,0
28,3,3877,4836,13,0,0,0.0094,0,1
3,0,6530,566,13,1,0,0.0,0,1
11,59,160,213,3030,0,0,0.3792,0,0
19,71,2698,688,3080,1,1,0.0294,0,0
27,5,11,1482,11,0,1,0.4566,0,1
27,32,54,2550,4,1,0,0.5868,0,1
12,16,48415,848,1164,1,1,0.0,0,0
10,1084,280,231,787,1,0,3.8581,1,0
11,38,60,337,2825,1,1,0.6425,0,0
9,5,23257,891,3299,1,1,0.006,0,0
7,1679,4156,733,1234,0,1,0.4001,0,0
8,1806,48867,402,2089,1,0,0.0401,0,0
12,1490,48,528,247,0,1,31.0523,0,0
23,4,40,4401,9,1,0,0.1172,0,1
7,49,106,681,774,1,1,0.4647,0,0
15,72,385,578,576,0,0,0.19,0,0
21,1,0,4177,8,1,1,0.9954,0,1
17,72,35,480,3141,1,1,2.056,0,0
16,49,4625,171,913,1,0,0.0267,0,0
7,86,63,957,1793,1,1,1.3653,0,0
13,175,200,871,2051,1,0,0.8687,0,0
15,9,3449,636,848,1,1,0.161,0,0
5,34,320,836,1113,1,0,0.0925,0,0
28,9,54,4561,3,0,0,0.1697,0,1
8,1654,233,798,813,1,0,7.0954,0,0
7,76,1968,664,1102,0,1,0.0516,0,0
11,531,137,299,3500,1,0,3.8706,0,0
17,1155,2524,356,3564,0,0,0.4685,0,0
17,25,348,514,3431,1,1,0.0629,0,0
4,1,5405,1086,1,0,0,0.0,0,1
5,388,114,99,1405,1,1,3.4114,0,0
16,308,429,480,1604,1,1,0.7151,0,0
3,8,56,548,4,0,0,0.1455,0,1
17,1272,4289,795,2341,0,1,0.3017,0,0
9,6,464,606,2634,0,0,2.2258,0,0
27,28,4256,2692,24,0,1,0.0139,0,1
11,699,328,172,1065,0,1,2.1452,0,0
17,1096,233,914,709,0,1,4.7042,0,0
10,158,1509,560,3463,1,1,0.0838,0,0
25,16,28,3364,7,0,0,0.5631,0,1
5,46,5352,4424,25,0,1,0.013,0,1
9,1417,233,443,2516,1,1,6.089,0,0
19,1505,2366,371,636,0,1,0.6394,0,0
23,9,48,3001,19,1,1,0.1721,0,1
26,6,3708,4825,141,1,0,0.0033,0,1
18,1389,2408,340,2622,0,1,0.5487,0,0
13,84,124,430,934,0,1,0.6647,0,0
16,2,176,714,3462,1,1,0.0204,0,0
16,1266,300,193,1049,1,1,4.2217,0,0
5,1132,398,683,1551,1,1,2.8531,1,0
8,21,448,733,3481,0,0,0.0542,0,0
13,3,161,544,390,1,1,0.0209,0,0
28,1,73,2207,3,1,0,0.0176,0,1
5,641,25,66,2071,1,0,25.6459,0,0
12,3,3972,924,3619,1,1,0.0,0,0
14,986,178,458,2811,1,0,5.5441,0,0
11,104,216,468,2360,1,1,0.4651,0,0
18,5,95,755,211,0,0,0.052,0,1
8,177,72,107,3506,0,1,2.4415,0,0
9,812,2917,693,366,1,0,0.2944,0,0
18,1912,1127,516,2043,1,1,1.7078,0,0
16,713,42004,730,3215,0,0,0.0053,0,0
6,32,25002,208,1079,1,0,0.0,1,0
7,6,11,254,3066,0,1,95.5644,0,0
21,33,80,2454,6,1,0,0.4155,0,1
6,1679,345,124,3454,1,1,4.8696,0,0
29,2,2247,3455,26,0,0,0.0,0,1
15,1502,335,99,3401,1,1,4.4834,0,0
12,40,232,224,2299,1,0,0.1828,0,0
18,13,58,1956,19,0,0,0.2613,0,1
3,38,45,4253,1,0,1,0.8558,0,1
5,0,7,323,187,1,1,0.0175,0,1
6,71,431,708,1339,0,1,0.1729,0,0
6,523,4832,228,1277,1,1,0.1076,1,0
17,59,3934,168,3001,1,0,0.0323,0,0
13,259,13458,899,1438,1,1,0.0303,0,0
16,1775,4466,144,3265,1,1,0.3957,0,0
9,1513,186,992,3150,0,1,8.1327,0,0
15,1557,153,706,829,1,0,10.181,0,0
13,506,2497,629,3107,0,0,0.1908,0,0
10,70,15,527,2790,1,1,4.654,0,0
18,1277,316,978,89,1,1,4.0437,0,0
20,8,31,3787,6,0,1,0.249,0,1
6,715,371,386,373,0,1,1.9352,0,0
14,5,2258,135,3400,0,1,0.801,0,0
14,1,48399,384,1873,1,1,0.0,0,0
15,1558,12165,795,1875,0,1,0.1238,0,0
7,3,7,2980,98,0,0,0.4175,0,1
9,76,405,628,1439,1,1,0.1828,0,0
4,3,28,4495,25,1,0,0.0994,0,1
28,6,19,1593,223,1,1,0.3238,0,1
20,0,91,4732,29,0,0,0.0,0,1
18,1,69,1014,27,0,0,0.0125,0,1
13,6,212,791,2804,1,0,0.0169,0,0
7,1525,2778,328,497,1,1,0.5469,0,0
7,84,179,961,2380,1,1,0.4676,0,0
11,1503,166,909,290,1,0,9.0493,0,0
9,67,40452,594,455,0,0,0.0,0,0
17,358,88,788,2367,1,1,4.0569,0,0
3,0,51,1500,130,0,0,0.0085,0,1
27,0,5556,1296,68,0,0,0.0159,0,1
3,44,2171,998,146,0,1,0.0138,0,1
10,46,199,832,2300,1,1,0.2167,0,0
6,21,3850,990,2640,1,1,0.0103,0,0
11,74,4628,789,3109,1,0,0.0272,0,0
21,4,37,4781,2,1,1,0.1124,0,1
12,72,16,783,1552,1,1,4.4886,0,0
5,23,145,594,2810,1,0,0.161,0,0
16,42,8883,4497,22,0,0,0.0048,0,1
11,1450,371,77,3646,1,0,3.8818,0,0
12,973,206,620,730,1,1,4.7165,0,0
21,41,73,2791,106,0,0,0.5666,0,1
29,16,7354,2427,2,1,1,0.0,0,1
7,1645,363,58,1692,1,1,4.5167,0,0
15,217,157,487,1907,1,1,1.3919,0,0
10,1156,2371,103,1824,1,0,0.4792,0,0
10,659,335,601,3540,1,1,1.9724,0,0
16,800,103,731,71,1,1,7.771,0,0
5,421,483,984,2498,1,1,0.8601,0,0
5,47,3756,520,296,1,0,0.0,0,0
10,1982,3193,933,3616,1,1,0.6334,0,0
14,1942,459,875,1191,1,0,4.2267,0,0
17,6,64,2387,29,0,0,0.0825,0,1
13,10,255,54,636,1,0,0.0396,1,0
16,2,2288,368,332,1,1,0.0221,0,1
9,1420,405,93,3467,1,1,3.4993,0,0
15,843,243,198,669,1,1,3.477,0,0
19,4,55,1243,29,0,1,0.0769,0,1
20,3,61,1686,15,0,0,0.0697,0,1
16,293,393,618,2452,1,1,0.742,0,0
17,222,243,404,2194,1,1,0.9176,0,0
10,1290,156,663,305,1,1,8.2856,0,0
7,334,1078,232,1304,1,1,0.3173,1,0
4,9,6698,4798,72,1,0,0.0,0,1
14,711,77,102,778,1,1,9.2131,0,0
6,5,1462,208,2529,1,1,0.9571,1,0
16,79,3767,968,463,1,1,0.0409,0,0
6,1628,193,886,1291,1,1,8.4443,0,0
29,34,3300,2911,16,1,0,0.0119,0,1
7,76,114,468,129,0,1,0.6738,0,0
23,9,75,3512,23,1,1,0.1272,0,1
3,29,3239,1576,29,0,1,0.0189,0,1
15,8,8137,3334,18,1,1,0.0,0,1
16,67,29,924,1050,1,1,2.296,0,0
9,5,38,843,2103,1,1,2.0774,0,0
16,233,301,639,1907,1,1,0.7875,0,0
5,39,95,1410,4,0,1,0.4258,0,1
12,95,2531,199,3649,1,1,0.0302,0,0
18,1258,156,732,2938,0,1,8.0678,0,0
18,1107,271,283,2884,1,0,4.0686,0,0
20,19,8099,4700,12,1,0,0.019,0,1
13,791,4084,958,535,1,0,0.1865,0,0
6,36,15,593,1198,0,0,2.392,0,0
10,1325,313,453,1306,1,1,4.2332,0,0
8,1436,2268,601,3496,1,0,0.6436,0,0
7,47,4504,695,687,1,0,0.0126,0,0
16,1106,2910,210,2259,1,1,0.3951,0,0
7,0,52,180,2660,1,1,32.1578,0,0
16,3,69,2840,4,1,1,0.0387,0,1
5,68,122,333,3273,1,0,0.5688,0,0
16,9,44,4337,20,0,0,0.1847,0,1
8,1174,425,516,988,1,1,2.7562,0,0
15,35,384,336,2048,1,0,0.0939,0,0
15,26,346,409,1068,1,0,0.0781,0,0
7,1904,191,998,298,1,1,9.953,0,0
26,9,19,4789,338,1,1,0.48,0,1
20,20,21,476,6,0,0,0.9519,0,1
17,52,89,328,1235,1,0,0.5611,0,0
4,5,7494,2716,26,0,0,0.0,0,1
14,1802,3029,112,1213,1,1,0.599,0,0
7,36,3158,749,2325,1,0,0.0187,0,0
27,8,6770,1563,14,1,0,0.0,0,1
9,35,154,210,1110,0,1,0.2336,0,0
29,4,52,3069,144,1,0,0.0695,0,1
7,6,3950,3394,23,1,0,0.0094,0,1
8,0,288,463,230,1,1,3.0359,0,0
21,9,4989,2032,3,1,1,0.0004,0,1
8,1416,46419,684,2137,0,1,0.0238,0,0
28,19,5,714,324,1,0,3.804,0,1
17,967,212,421,2694,0,1,4.5521,0,0
17,49,1702,4715,25,0,0,0.0363,0,1
6,6,43,3656,13,1,0,0.1289,0,1
15,672,368,224,1867,1,1,1.8341,0,0
17,80,3223,531,3541,1,1,0.0171,0,0
13,83,497,647,2052,1,0,0.1801,0,0
17,1316,210,374,2781,0,1,6.2641,0,0
25,3,8241,4193,12,0,1,0.0105,0,1
17,1775,1231,829,1633,1,1,1.4349,0,0
10,46,1206,131,135,1,0,0.0389,0,0
6,130,74,83,3251,0,0,1.7562,0,0
10,133,4237,706,2570,1,0,0.0551,0,0
